Zone,Hospital,Type,Date,Measure Name,Actual,CTAS
Western,Queens General Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,410,4
Western,Queens General Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,37,5
Western,Queens General Hospital,Community Hospital,2023-06-01,Emergency Visits,821,
Western,Queens General Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,47,2
Western,Queens General Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,361,3
Western,Queens General Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,380,4
Western,Queens General Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,33,5
Western,Queens General Hospital,Community Hospital,2023-07-01,Emergency Visits,875,
Western,Queens General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,1,1
Western,Queens General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,63,2
Western,Queens General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,338,3
Western,Queens General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,434,4
Western,Queens General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,39,5
Western,Queens General Hospital,Community Hospital,2023-08-01,Emergency Visits,880,
Western,Queens General Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,56,2
Western,Queens General Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,349,3
Western,Queens General Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,430,4
Western,Queens General Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,45,5
Western,Queens General Hospital,Community Hospital,2023-09-01,Emergency Visits,822,
Western,Queens General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,63,2
Western,Queens General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,335,3
Western,Queens General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,396,4
Western,Queens General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,26,5
Western,Queens General Hospital,Community Hospital,2023-10-01,Emergency Visits,845,
Western,Queens General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,3,1
Western,Queens General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,69,2
Western,Queens General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,399,3
Western,Queens General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,324,4
Western,Queens General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,50,5
Western,Queens General Hospital,Community Hospital,2023-11-01,Emergency Visits,737,
Western,Queens General Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,77,2
Western,Queens General Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,348,3
Western,Queens General Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,281,4
Western,Queens General Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,31,5
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits,789,
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits,3,
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,81,2
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,401,3
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,2,3
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,1,4
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,284,4
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,23,5
Western,Roseway Hospital,Community Hospital,2023-01-01,Emergency Visits,825,
Western,Roseway Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,30,2
Western,Roseway Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,271,3
Western,Roseway Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,475,4
Western,Roseway Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,49,5
Western,Roseway Hospital,Community Hospital,2023-02-01,Emergency Visits,651,
Western,Roseway Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,25,2
Western,Roseway Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,214,3
Western,Roseway Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,376,4
Western,Roseway Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,36,5
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits,670,
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,1,1
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,17,2
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,219,3
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,401,4
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,32,5
Western,Roseway Hospital,Community Hospital,2023-04-01,Emergency Visits,716,
Western,Roseway Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,23,2
Western,Roseway Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,247,3
Western,Roseway Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,412,4
Western,Roseway Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,34,5
Western,Roseway Hospital,Community Hospital,2023-05-01,Emergency Visits,694,
Western,Roseway Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,23,2
Western,Roseway Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,249,3
Western,Roseway Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,388,4
Western,Roseway Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,34,5
Western,Roseway Hospital,Community Hospital,2023-06-01,Emergency Visits,515,
Western,Roseway Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,18,2
Western,Roseway Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,201,3
Western,Roseway Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,275,4
Western,Roseway Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,21,5
Western,Roseway Hospital,Community Hospital,2023-07-01,Emergency Visits,758,
Western,Roseway Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,2,1
Western,Roseway Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,19,2
Western,Roseway Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,221,3
Western,Roseway Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,485,4
Western,Roseway Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,31,5
Western,Roseway Hospital,Community Hospital,2023-08-01,Emergency Visits,466,
Western,Roseway Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,19,2
Western,Roseway Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,135,3
Western,Roseway Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,290,4
Western,Roseway Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,22,5
Western,Roseway Hospital,Community Hospital,2023-09-01,Emergency Visits,477,
Western,Roseway Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,17,2
Western,Roseway Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,156,3
Western,Roseway Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,285,4
Western,Roseway Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,19,5
Western,Roseway Hospital,Community Hospital,2023-10-01,Emergency Visits,587,
Western,Roseway Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,16,2
Western,Roseway Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,187,3
Western,Roseway Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,355,4
Western,Roseway Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,29,5
Western,Roseway Hospital,Community Hospital,2023-11-01,Emergency Visits,528,
Western,Roseway Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,21,2
Western,Roseway Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,149,3
Western,Roseway Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,340,4
Western,Roseway Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,18,5
Western,Roseway Hospital,Community Hospital,2023-12-01,Emergency Visits,525,
Western,Roseway Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,21,2
Western,Roseway Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,162,3
Western,Roseway Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,320,4
Western,Roseway Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,22,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-01-01,Emergency Visits,257,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-01-01,Emergency Visits CTAS,14,2
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-01-01,Emergency Visits CTAS,70,3
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-01-01,Emergency Visits CTAS,138,4
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-01-01,Emergency Visits CTAS,32,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-02-01,Emergency Visits,183,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,10,2
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,67,3
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,86,4
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,19,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-03-01,Emergency Visits,203,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-03-01,Emergency Visits CTAS,1,1
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-03-01,Emergency Visits CTAS,18,2
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-03-01,Emergency Visits CTAS,57,3
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-03-01,Emergency Visits CTAS,108,4
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-03-01,Emergency Visits CTAS,19,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-04-01,Emergency Visits,258,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-04-01,Emergency Visits CTAS,1,1
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-04-01,Emergency Visits CTAS,6,2
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-04-01,Emergency Visits CTAS,74,3
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-04-01,Emergency Visits CTAS,154,4
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-04-01,Emergency Visits CTAS,20,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-05-01,Emergency Visits,298,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-05-01,Emergency Visits CTAS,26,2
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-05-01,Emergency Visits CTAS,88,3
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-05-01,Emergency Visits CTAS,158,4
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-05-01,Emergency Visits CTAS,24,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-06-01,Emergency Visits,238,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-06-01,Emergency Visits CTAS,13,2
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-06-01,Emergency Visits CTAS,75,3
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-06-01,Emergency Visits CTAS,120,4
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-06-01,Emergency Visits CTAS,27,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-07-01,Emergency Visits,370,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-07-01,Emergency Visits CTAS,22,2
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-07-01,Emergency Visits CTAS,110,3
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-07-01,Emergency Visits CTAS,178,4
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-07-01,Emergency Visits CTAS,53,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-08-01,Emergency Visits,290,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-08-01,Emergency Visits CTAS,2,1
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-08-01,Emergency Visits CTAS,14,2
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-08-01,Emergency Visits CTAS,95,3
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-08-01,Emergency Visits CTAS,148,4
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-08-01,Emergency Visits CTAS,29,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-09-01,Emergency Visits,264,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-09-01,Emergency Visits CTAS,22,2
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-09-01,Emergency Visits CTAS,84,3
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-09-01,Emergency Visits CTAS,124,4
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-09-01,Emergency Visits CTAS,32,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-10-01,Emergency Visits,258,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-10-01,Emergency Visits CTAS,20,2
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-10-01,Emergency Visits CTAS,84,3
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-10-01,Emergency Visits CTAS,125,4
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-10-01,Emergency Visits CTAS,25,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-11-01,Emergency Visits,216,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-11-01,Emergency Visits CTAS,1,1
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-11-01,Emergency Visits CTAS,13,2
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-11-01,Emergency Visits CTAS,74,3
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-11-01,Emergency Visits CTAS,91,4
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-11-01,Emergency Visits CTAS,33,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-12-01,Emergency Visits,249,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-12-01,Emergency Visits,12,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,19,2
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,89,3
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,9,3
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,2,4
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,92,4
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,43,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,1,5
Western,Soldiers' Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits,460,
Western,Soldiers' Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,18,2
Western,Soldiers' Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,102,3
Western,Soldiers' Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,300,4
Western,Soldiers' Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,40,5
Western,Soldiers' Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits,356,
Western,Soldiers' Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,20,2
Western,Soldiers' Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,81,3
Western,Soldiers' Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,209,4
Western,Soldiers' Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,46,5
Western,Soldiers' Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits,419,
Western,Soldiers' Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,21,2
Western,Soldiers' Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,96,3
Western,Soldiers' Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,279,4
Western,Soldiers' Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,23,5
Western,Soldiers' Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits,567,
Western,Soldiers' Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,27,2
Western,Soldiers' Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,114,3
Western,Soldiers' Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,386,4
Western,Soldiers' Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,40,5
Western,Soldiers' Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits,681,
